, File Name, Addational Materialized Temporarys, Clang Trunk, Diff
1679, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_premap_shadow.cpp, 86, 1, 85
1680, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_report.cpp, 460, 24, 436
1681, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_rtl.cpp, 411, 1, 410
1682, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_rtl_static.cpp, 84, 0, 84
1683, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_shadow_setup.cpp, 86, 1, 85
1684, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_stack.cpp, 375, 1, 374
1685, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_stats.cpp, 378, 1, 377
1686, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_suppressions.cpp, 398, 1, 397
1687, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_thread.cpp, 422, 7, 415
1688, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/asan/asan_win.cpp, 0, 0, 0
1689, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/absvdi2.c, 0, 0, 0
1690, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/absvsi2.c, 0, 0, 0
1691, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/absvti2.c, 0, 0, 0
1692, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/adddf3.c, 0, 0, 0
1693, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/addsf3.c, 0, 0, 0
1694, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/addtf3.c, 0, 0, 0
1695, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/addvdi3.c, 0, 0, 0
1696, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/addvsi3.c, 0, 0, 0
1697, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/addvti3.c, 0, 0, 0
1698, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/apple_versioning.c, 0, 0, 0
1699, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ashldi3.c, 0, 0, 0
1700, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ashlti3.c, 0, 0, 0
1701, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ashrdi3.c, 0, 0, 0
1702, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ashrti3.c, 0, 0, 0
1703, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/bswapdi2.c, 0, 0, 0
1704, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/bswapsi2.c, 0, 0, 0
1705, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/clear_cache.c, 0, 0, 0
1706, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/clzdi2.c, 0, 0, 0
1707, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/clzsi2.c, 0, 0, 0
1708, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/clzti2.c, 0, 0, 0
1709, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/cmpdi2.c, 0, 0, 0
1710, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/cmpti2.c, 0, 0, 0
1711, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/comparedf2.c, 0, 0, 0
1712, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/comparesf2.c, 0, 0, 0
1713, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/comparetf2.c, 0, 0, 0
1714, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/cpu_model.c, 0, 0, 0
1715, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/crtbegin.c, 0, 0, 0
1716, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/crtend.c, 0, 0, 0
1717, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ctzdi2.c, 0, 0, 0
1718, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ctzsi2.c, 0, 0, 0
1719, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ctzti2.c, 0, 0, 0
1720, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divdc3.c, 0, 0, 0
1721, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divdf3.c, 0, 0, 0
1722, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divdi3.c, 0, 0, 0
1723, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divmoddi4.c, 0, 0, 0
1724, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divmodsi4.c, 0, 0, 0
1725, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divmodti4.c, 0, 0, 0
1726, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divsc3.c, 0, 0, 0
1727, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divsf3.c, 0, 0, 0
1728, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divsi3.c, 0, 0, 0
1729, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divtc3.c, 0, 0, 0
1730, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divtf3.c, 0, 0, 0
1731, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divti3.c, 0, 0, 0
1732, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/divxc3.c, 0, 0, 0
1733, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/emutls.c, 0, 0, 0
1734, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/enable_execute_stack.c, 0, 0, 0
1735, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/eprintf.c, 0, 0, 0
1736, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/extenddftf2.c, 0, 0, 0
1737, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/extendhfsf2.c, 0, 0, 0
1738, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/extendhftf2.c, 0, 0, 0
1739, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/extendsfdf2.c, 0, 0, 0
1740, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/extendsftf2.c, 0, 0, 0
1741, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ffsdi2.c, 0, 0, 0
1742, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ffssi2.c, 0, 0, 0
1743, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ffsti2.c, 0, 0, 0
1744, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixdfdi.c, 0, 0, 0
1745, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixdfsi.c, 0, 0, 0
1746, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixdfti.c, 0, 0, 0
1747, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixsfdi.c, 0, 0, 0
1748, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixsfsi.c, 0, 0, 0
1749, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixsfti.c, 0, 0, 0
1750, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixtfdi.c, 0, 0, 0
1751, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixtfsi.c, 0, 0, 0
1752, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixtfti.c, 0, 0, 0
1753, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunsdfdi.c, 0, 0, 0
1754, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunsdfsi.c, 0, 0, 0
1755, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunsdfti.c, 0, 0, 0
1756, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunssfdi.c, 0, 0, 0
1757, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunssfsi.c, 0, 0, 0
1758, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunssfti.c, 0, 0, 0
1759, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunstfdi.c, 0, 0, 0
1760, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunstfsi.c, 0, 0, 0
1761, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunstfti.c, 0, 0, 0
1762, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunsxfdi.c, 0, 0, 0
1763, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunsxfsi.c, 0, 0, 0
1764, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixunsxfti.c, 0, 0, 0
1765, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixxfdi.c, 0, 0, 0
1766, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/fixxfti.c, 0, 0, 0
1767, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatditf.c, 0, 0, 0
1768, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatsidf.c, 0, 0, 0
1769, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatsisf.c, 0, 0, 0
1770, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatsitf.c, 0, 0, 0
1771, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floattidf.c, 0, 0, 0
1772, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floattisf.c, 0, 0, 0
1773, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floattitf.c, 0, 0, 0
1774, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floattixf.c, 0, 0, 0
1775, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatunditf.c, 0, 0, 0
1776, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatunsidf.c, 0, 0, 0
1777, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatunsisf.c, 0, 0, 0
1778, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatunsitf.c, 0, 0, 0
1779, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatuntidf.c, 0, 0, 0
1780, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatuntisf.c, 0, 0, 0
1781, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatuntitf.c, 0, 0, 0
1782, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/floatuntixf.c, 0, 0, 0
1783, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/gcc_personality_v0.c, 0, 0, 0
1784, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/i386/fp_mode.c, 0, 0, 0
1785, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/int_util.c, 0, 0, 0
1786, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/lshrdi3.c, 0, 0, 0
1787, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/lshrti3.c, 0, 0, 0
1788, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/moddi3.c, 0, 0, 0
1789, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/modsi3.c, 0, 0, 0
1790, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/modti3.c, 0, 0, 0
1791, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/muldc3.c, 0, 0, 0
1792, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/muldf3.c, 0, 0, 0
1793, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/muldi3.c, 0, 0, 0
1794, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/mulodi4.c, 0, 0, 0
1795, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/mulosi4.c, 0, 0, 0
1796, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/muloti4.c, 0, 0, 0
1797, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/mulsc3.c, 0, 0, 0
1798, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/mulsf3.c, 0, 0, 0
1799, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/multc3.c, 0, 0, 0
1800, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/multf3.c, 0, 0, 0
1801, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/multi3.c, 0, 0, 0
1802, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/mulvdi3.c, 0, 0, 0
1803, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/mulvsi3.c, 0, 0, 0
1804, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/mulvti3.c, 0, 0, 0
1805, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/mulxc3.c, 0, 0, 0
1806, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/negdf2.c, 0, 0, 0
1807, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/negdi2.c, 0, 0, 0
1808, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/negsf2.c, 0, 0, 0
1809, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/negti2.c, 0, 0, 0
1810, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/negvdi2.c, 0, 0, 0
1811, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/negvsi2.c, 0, 0, 0
1812, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/negvti2.c, 0, 0, 0
1813, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/os_version_check.c, 0, 0, 0
1814, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/paritydi2.c, 0, 0, 0
1815, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/paritysi2.c, 0, 0, 0
1816, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/parityti2.c, 0, 0, 0
1817, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/popcountdi2.c, 0, 0, 0
1818, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/popcountsi2.c, 0, 0, 0
1819, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/popcountti2.c, 0, 0, 0
1820, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/powidf2.c, 0, 0, 0
1821, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/powisf2.c, 0, 0, 0
1822, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/powitf2.c, 0, 0, 0
1823, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/powixf2.c, 0, 0, 0
1824, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/subdf3.c, 0, 0, 0
1825, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/subsf3.c, 0, 0, 0
1826, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/subtf3.c, 0, 0, 0
1827, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/subvdi3.c, 0, 0, 0
1828, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/subvsi3.c, 0, 0, 0
1829, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/subvti3.c, 0, 0, 0
1830, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/trampoline_setup.c, 0, 0, 0
1831, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/truncdfhf2.c, 0, 0, 0
1832, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/truncdfsf2.c, 0, 0, 0
1833, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/truncsfhf2.c, 0, 0, 0
1834, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/trunctfdf2.c, 0, 0, 0
1835, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/trunctfhf2.c, 0, 0, 0
1836, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/trunctfsf2.c, 0, 0, 0
1837, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ucmpdi2.c, 0, 0, 0
1838, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/ucmpti2.c, 0, 0, 0
1839, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/udivdi3.c, 0, 0, 0
1840, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/udivmoddi4.c, 0, 0, 0
1841, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/udivmodsi4.c, 0, 0, 0
1842, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/udivmodti4.c, 0, 0, 0
1843, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/udivsi3.c, 0, 0, 0
1844, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/udivti3.c, 0, 0, 0
1845, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/umoddi3.c, 0, 0, 0
1846, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/umodsi3.c, 0, 0, 0
1847, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/umodti3.c, 0, 0, 0
1848, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/x86_64/floatdidf.c, 0, 0, 0
1849, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/x86_64/floatdisf.c, 0, 0, 0
1850, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/builtins/x86_64/floatdixf.c, 0, 0, 0
1851, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/cfi/cfi.cpp, 99, 0, 99
1852, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/dfsan/dfsan.cpp, 104, 4, 100
1853, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/dfsan/dfsan_allocator.cpp, 318, 6, 312
1854, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/dfsan/dfsan_chained_origin_depot.cpp, 84, 0, 84
1855, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/dfsan/dfsan_custom.cpp, 120, 1, 119
1856, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/dfsan/dfsan_interceptors.cpp, 316, 0, 316
1857, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/dfsan/dfsan_new_delete.cpp, 288, 1, 287
1858, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/dfsan/dfsan_thread.cpp, 92, 3, 89
1859, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerCrossOver.cpp, 3455, 258, 3197
1860, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerDataFlowTrace.cpp, 4621, 496, 4125
1861, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp, 4704, 719, 3985
1862, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerExtFunctionsDlsym.cpp, 0, 0, 0
1863, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerExtFunctionsWeak.cpp, 1370, 66, 1304
1864, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerExtFunctionsWindows.cpp, 0, 0, 0
1865, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerExtraCounters.cpp, 1, 0, 1
1866, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerExtraCountersDarwin.cpp, 0, 0, 0
1867, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerExtraCountersWindows.cpp, 0, 0, 0
1868, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerFork.cpp, 4846, 621, 4225
1869, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerIO.cpp, 2783, 267, 2516
1870, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerIOPosix.cpp, 2070, 117, 1953
1871, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerIOWindows.cpp, 0, 0, 0
1872, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerInterceptors.cpp, 7, 0, 7
1873, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp, 4471, 655, 3816
1874, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp, 1370, 66, 1304
1875, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerMerge.cpp, 3585, 562, 3023
1876, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerMutate.cpp, 4048, 387, 3661
1877, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerSHA1.cpp, 2261, 104, 2157
1878, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerTracePC.cpp, 4333, 593, 3740
1879, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerUtil.cpp, 3085, 330, 2755
1880, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerUtilDarwin.cpp, 0, 0, 0
1881, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerUtilFuchsia.cpp, 0, 0, 0
1882, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerUtilLinux.cpp, 2976, 287, 2689
1883, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerUtilPosix.cpp, 3332, 310, 3022
1884, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/fuzzer/FuzzerUtilWindows.cpp, 0, 0, 0
1885, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/common.cpp, 1, 0, 1
1886, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/crash_handler.cpp, 3, 0, 3
1887, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/guarded_pool_allocator.cpp, 20, 2, 18
1888, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/optional/backtrace_linux_libc.cpp, 0, 0, 0
1889, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/optional/backtrace_sanitizer_common.cpp, 87, 1, 86
1890, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/optional/options_parser.cpp, 1, 0, 1
1891, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/optional/segv_handler_posix.cpp, 20, 0, 20
1892, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/platform_specific/common_posix.cpp, 0, 0, 0
1893, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/platform_specific/guarded_pool_allocator_posix.cpp, 9, 0, 9
1894, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/platform_specific/mutex_posix.cpp, 2, 0, 2
1895, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/platform_specific/utilities_posix.cpp, 1, 0, 1
1896, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/gwp_asan/stack_trace_compressor.cpp, 2, 0, 2
1897, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/hwasan/hwasan.cpp, 443, 5, 438
1898, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/hwasan/hwasan_allocation_functions.cpp, 295, 1, 294
1899, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/hwasan/hwasan_allocator.cpp, 459, 6, 453
1900, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/hwasan/hwasan_dynamic_shadow.cpp, 420, 1, 419
1901, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/hwasan/hwasan_exceptions.cpp, 86, 1, 85
1902, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/hwasan/hwasan_fuchsia.cpp, 0, 0, 0
1903, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/hwasan/hwasan_globals.cpp, 85, 0, 85
1904, /home/yrong/devel/llvm/benchmark/llvm-project/compiler-rt/lib/hwasan/hwasan_interceptors.cpp, 622, 8, 614
